order_id,customer_id,order_placement_date,On Time,In Full,On Time In Full,customer_name,city,ontime_target%,infull_target%,otif_target%,date,mmm_yy,week_no,days_for_delivery,total_order_qty,total_delivery_qty,volume_fill_rate
FMR33903303,789903,2022-03-02,0,0,0,Elite Mart,Vadodara,92,65,60,02-Mar-22,Mar 22,10,1,71,67,94.36619718309859
FMR33702602,789702,2022-03-02,100,0,0,Sorefoz Mart,Ahmedabad,89,66,59,02-Mar-22,Mar 22,10,1,1043,990,94.91850431447747
FMR34702601,789702,2022-03-02,100,0,0,Sorefoz Mart,Ahmedabad,89,66,59,02-Mar-22,Mar 22,10,2,217,210,96.7741935483871
FMR34702403,789702,2022-03-02,0,0,0,Sorefoz Mart,Ahmedabad,89,66,59,02-Mar-22,Mar 22,10,2,384,346,90.10416666666666
FMR35702603,789702,2022-03-02,100,100,100,Sorefoz Mart,Ahmedabad,89,66,59,02-Mar-22,Mar 22,10,3,532,532,100.0
FMR35702202,789702,2022-03-02,100,100,100,Sorefoz Mart,Ahmedabad,89,66,59,02-Mar-22,Mar 22,10,3,374,374,100.0
FMR33601203,789601,2022-03-02,100,0,0,Info Stores,Surat,92,67,62,02-Mar-22,Mar 22,10,1,491,466,94.90835030549898
FMR34601501,789601,2022-03-02,100,0,0,Info Stores,Surat,92,67,62,02-Mar-22,Mar 22,10,2,1004,978,97.41035856573706
FMR35601601,789601,2022-03-02,100,0,0,Info Stores,Surat,92,67,62,02-Mar-22,Mar 22,10,3,546,445,81.5018315018315
FMR33601601,789601,2022-03-02,100,0,0,Info Stores,Surat,92,67,62,02-Mar-22,Mar 22,10,1,88,84,95.45454545454545
FMR33301502,789301,2022-03-02,100,0,0,Expression Stores,Surat,89,78,69,02-Mar-22,Mar 22,10,1,717,672,93.72384937238493
FMR34301101,789301,2022-03-02,100,0,0,Expression Stores,Surat,89,78,69,02-Mar-22,Mar 22,10,2,395,355,89.87341772151899
FMR33301202,789301,2022-03-02,0,0,0,Expression Stores,Surat,89,78,69,02-Mar-22,Mar 22,10,1,444,400,90.09009009009009
FMR35301503,789301,2022-03-02,0,100,0,Expression Stores,Surat,89,78,69,02-Mar-22,Mar 22,10,3,568,568,100.0
FMR33301602,789301,2022-03-02,0,100,0,Expression Stores,Surat,89,78,69,02-Mar-22,Mar 22,10,1,186,186,100.0
FMR34301501,789301,2022-03-02,0,100,0,Expression Stores,Surat,89,78,69,02-Mar-22,Mar 22,10,2,569,569,100.0
FMR35301401,789301,2022-03-02,100,100,100,Expression Stores,Surat,89,78,69,02-Mar-22,Mar 22,10,3,371,371,100.0
FMR33203502,789203,2022-03-02,0,0,0,Rel Fresh,Vadodara,92,76,70,02-Mar-22,Mar 22,10,1,306,294,96.07843137254902
FMR33203403,789203,2022-03-02,100,100,100,Rel Fresh,Vadodara,92,76,70,02-Mar-22,Mar 22,10,1,808,808,100.0
FMR34203602,789203,2022-03-02,100,100,100,Rel Fresh,Vadodara,92,76,70,02-Mar-22,Mar 22,10,2,396,396,100.0
FMR35203601,789203,2022-03-02,100,100,100,Rel Fresh,Vadodara,92,76,70,02-Mar-22,Mar 22,10,3,758,758,100.0
FMR34621102,789621,2022-03-02,0,100,0,Expert Mart,Ahmedabad,92,81,75,02-Mar-22,Mar 22,10,2,480,480,100.0
FMR33621402,789621,2022-03-02,0,100,0,Expert Mart,Ahmedabad,92,81,75,02-Mar-22,Mar 22,10,1,413,413,100.0
FMR33621303,789621,2022-03-02,0,100,0,Expert Mart,Ahmedabad,92,81,75,02-Mar-22,Mar 22,10,1,51,51,100.0
FMR35621302,789621,2022-03-02,100,100,100,Expert Mart,Ahmedabad,92,81,75,02-Mar-22,Mar 22,10,3,348,348,100.0
FMR35621202,789621,2022-03-02,100,100,100,Expert Mart,Ahmedabad,92,81,75,02-Mar-22,Mar 22,10,3,435,435,100.0
FMR33101501,789101,2022-03-02,100,0,0,Vijay Stores,Surat,86,80,69,02-Mar-22,Mar 22,10,1,537,502,93.48230912476723
FMR34101302,789101,2022-03-02,0,0,0,Vijay Stores,Surat,86,80,69,02-Mar-22,Mar 22,10,2,64,61,95.3125
FMR34101203,789101,2022-03-02,100,100,100,Vijay Stores,Surat,86,80,69,02-Mar-22,Mar 22,10,2,1208,1208,100.0
FMR35101502,789101,2022-03-02,100,100,100,Vijay Stores,Surat,86,80,69,02-Mar-22,Mar 22,10,3,352,352,100.0
FMR33102403,789102,2022-03-02,100,0,0,Vijay Stores,Ahmedabad,90,81,73,02-Mar-22,Mar 22,10,1,1217,1180,96.95973705834018
FMR34102403,789102,2022-03-02,100,0,0,Vijay Stores,Ahmedabad,90,81,73,02-Mar-22,Mar 22,10,2,1358,1311,96.53902798232696
FMR33102402,789102,2022-03-02,0,100,0,Vijay Stores,Ahmedabad,90,81,73,02-Mar-22,Mar 22,10,1,450,450,100.0
FMR35102301,789102,2022-03-02,0,100,0,Vijay Stores,Ahmedabad,90,81,73,02-Mar-22,Mar 22,10,3,44,44,100.0
FMR34102601,789102,2022-03-02,0,100,0,Vijay Stores,Ahmedabad,90,81,73,02-Mar-22,Mar 22,10,2,79,79,100.0
FMR35102401,789102,2022-03-02,100,100,100,Vijay Stores,Ahmedabad,90,81,73,02-Mar-22,Mar 22,10,3,433,433,100.0
FMR35902601,789902,2022-03-02,100,0,0,Elite Mart,Ahmedabad,90,81,73,02-Mar-22,Mar 22,10,3,1823,1760,96.54415798134941
FMR33902503,789902,2022-03-02,100,0,0,Elite Mart,Ahmedabad,90,81,73,02-Mar-22,Mar 22,10,1,663,617,93.06184012066365
FMR34902602,789902,2022-03-02,100,0,0,Elite Mart,Ahmedabad,90,81,73,02-Mar-22,Mar 22,10,2,150,135,90.0
FMR35201303,789201,2022-03-02,100,0,0,Rel Fresh,Surat,87,81,70,02-Mar-22,Mar 22,10,3,412,410,99.51456310679612
FMR34201601,789201,2022-03-02,0,100,0,Rel Fresh,Surat,87,81,70,02-Mar-22,Mar 22,10,2,100,100,100.0
FMR34201502,789201,2022-03-02,100,100,100,Rel Fresh,Surat,87,81,70,02-Mar-22,Mar 22,10,2,171,171,100.0
FMR33201403,789201,2022-03-02,100,100,100,Rel Fresh,Surat,87,81,70,02-Mar-22,Mar 22,10,1,546,546,100.0
FMR34202502,789202,2022-03-02,100,0,0,Rel Fresh,Ahmedabad,85,81,69,02-Mar-22,Mar 22,10,2,954,937,98.21802935010481
FMR33202403,789202,2022-03-02,100,0,0,Rel Fresh,Ahmedabad,85,81,69,02-Mar-22,Mar 22,10,1,345,344,99.71014492753623
FMR34202202,789202,2022-03-02,0,100,0,Rel Fresh,Ahmedabad,85,81,69,02-Mar-22,Mar 22,10,2,249,249,100.0
FMR34202203,789202,2022-03-02,100,100,100,Rel Fresh,Ahmedabad,85,81,69,02-Mar-22,Mar 22,10,2,206,206,100.0
FMR35202603,789202,2022-03-02,100,100,100,Rel Fresh,Ahmedabad,85,81,69,02-Mar-22,Mar 22,10,3,92,92,100.0
FMR35321603,789321,2022-03-02,100,0,0,Chiptec Stores,Ahmedabad,87,81,70,02-Mar-22,Mar 22,10,3,1051,985,93.72026641294006
FMR33321303,789321,2022-03-02,100,0,0,Chiptec Stores,Ahmedabad,87,81,70,02-Mar-22,Mar 22,10,1,611,582,95.25368248772504
FMR35321301,789321,2022-03-02,0,100,0,Chiptec Stores,Ahmedabad,87,81,70,02-Mar-22,Mar 22,10,3,22,22,100.0
FMR35321303,789321,2022-03-02,0,100,0,Chiptec Stores,Ahmedabad,87,81,70,02-Mar-22,Mar 22,10,3,415,415,100.0
FMR34321101,789321,2022-03-02,0,100,0,Chiptec Stores,Ahmedabad,87,81,70,02-Mar-22,Mar 22,10,2,339,339,100.0
FMR34321502,789321,2022-03-02,100,100,100,Chiptec Stores,Ahmedabad,87,81,70,02-Mar-22,Mar 22,10,2,331,331,100.0
FMR33321503,789321,2022-03-02,100,100,100,Chiptec Stores,Ahmedabad,87,81,70,02-Mar-22,Mar 22,10,1,125,125,100.0
FMR35321101,789321,2022-03-02,100,100,100,Chiptec Stores,Ahmedabad,87,81,70,02-Mar-22,Mar 22,10,3,347,347,100.0
FMR33402602,789402,2022-03-02,100,0,0,Propel Mart,Ahmedabad,89,80,71,02-Mar-22,Mar 22,10,1,865,847,97.91907514450867
FMR35402501,789402,2022-03-02,100,100,100,Propel Mart,Ahmedabad,89,80,71,02-Mar-22,Mar 22,10,3,309,309,100.0
FMR34402603,789402,2022-03-02,100,100,100,Propel Mart,Ahmedabad,89,80,71,02-Mar-22,Mar 22,10,2,1526,1526,100.0
FMR34402503,789402,2022-03-02,100,100,100,Propel Mart,Ahmedabad,89,80,71,02-Mar-22,Mar 22,10,2,169,169,100.0
FMR35402603,789402,2022-03-02,100,100,100,Propel Mart,Ahmedabad,89,80,71,02-Mar-22,Mar 22,10,3,175,175,100.0
FMR35221203,789221,2022-03-02,100,0,0,Atlas Stores,Ahmedabad,85,80,68,02-Mar-22,Mar 22,10,3,294,279,94.89795918367348
FMR34221203,789221,2022-03-02,100,100,100,Atlas Stores,Ahmedabad,85,80,68,02-Mar-22,Mar 22,10,2,343,343,100.0
FMR33221401,789221,2022-03-02,100,100,100,Atlas Stores,Ahmedabad,85,80,68,02-Mar-22,Mar 22,10,1,725,725,100.0
FMR34221601,789221,2022-03-02,100,100,100,Atlas Stores,Ahmedabad,85,80,68,02-Mar-22,Mar 22,10,2,527,527,100.0
FMR33703601,789703,2022-03-02,100,0,0,Sorefoz Mart,Vadodara,85,78,66,02-Mar-22,Mar 22,10,1,910,861,94.61538461538461
FMR35703502,789703,2022-03-02,100,100,100,Sorefoz Mart,Vadodara,85,78,66,02-Mar-22,Mar 22,10,3,1032,1032,100.0
FMR34703601,789703,2022-03-02,100,100,100,Sorefoz Mart,Vadodara,85,78,66,02-Mar-22,Mar 22,10,2,217,217,100.0
FMR35401203,789401,2022-03-02,100,0,0,Propel Mart,Surat,85,79,67,02-Mar-22,Mar 22,10,3,755,735,97.35099337748345
FMR33401301,789401,2022-03-02,100,0,0,Propel Mart,Surat,85,79,67,02-Mar-22,Mar 22,10,1,67,54,80.59701492537313
FMR35401201,789401,2022-03-02,0,100,0,Propel Mart,Surat,85,79,67,02-Mar-22,Mar 22,10,3,247,247,100.0
FMR34401603,789401,2022-03-02,100,100,100,Propel Mart,Surat,85,79,67,02-Mar-22,Mar 22,10,2,95,95,100.0
FMR35622603,789622,2022-03-02,100,0,0,Expert Mart,Vadodara,90,79,71,02-Mar-22,Mar 22,10,3,700,668,95.42857142857143
FMR33622402,789622,2022-03-02,100,100,100,Expert Mart,Vadodara,90,79,71,02-Mar-22,Mar 22,10,1,1407,1407,100.0
FMR34320402,789320,2022-03-02,100,0,0,Chiptec Stores,Surat,91,81,74,02-Mar-22,Mar 22,10,2,732,632,86.33879781420765
FMR35320402,789320,2022-03-02,100,0,0,Chiptec Stores,Surat,91,81,74,02-Mar-22,Mar 22,10,3,811,809,99.75339087546239
FMR35320601,789320,2022-03-02,100,0,0,Chiptec Stores,Surat,91,81,74,02-Mar-22,Mar 22,10,3,93,84,90.32258064516128
FMR33320502,789320,2022-03-02,100,100,100,Chiptec Stores,Surat,91,81,74,02-Mar-22,Mar 22,10,1,128,128,100.0
FMR34721601,789721,2022-03-02,100,0,0,Logic Stores,Ahmedabad,89,75,67,02-Mar-22,Mar 22,10,2,1143,1106,96.76290463692038
FMR33721102,789721,2022-03-02,100,0,0,Logic Stores,Ahmedabad,89,75,67,02-Mar-22,Mar 22,10,1,483,386,79.91718426501035
FMR34721301,789721,2022-03-02,100,100,100,Logic Stores,Ahmedabad,89,75,67,02-Mar-22,Mar 22,10,2,67,67,100.0
FMR35721103,789721,2022-03-02,100,100,100,Logic Stores,Ahmedabad,89,75,67,02-Mar-22,Mar 22,10,3,823,823,100.0
FMR33122503,789122,2022-03-02,100,0,0,Coolblue,Vadodara,76,65,49,02-Mar-22,Mar 22,10,1,492,458,93.08943089430895
FMR35122602,789122,2022-03-02,100,0,0,Coolblue,Vadodara,76,65,49,02-Mar-22,Mar 22,10,3,586,535,91.29692832764505
FMR35122502,789122,2022-03-02,0,0,0,Coolblue,Vadodara,76,65,49,02-Mar-22,Mar 22,10,3,594,553,93.0976430976431
FMR34122403,789122,2022-03-02,0,0,0,Coolblue,Vadodara,76,65,49,02-Mar-22,Mar 22,10,2,290,287,98.9655172413793
FMR34122202,789122,2022-03-02,0,0,0,Coolblue,Vadodara,76,65,49,02-Mar-22,Mar 22,10,2,577,542,93.93414211438474
FMR35122202,789122,2022-03-02,0,0,0,Coolblue,Vadodara,76,65,49,02-Mar-22,Mar 22,10,3,478,454,94.97907949790795
FMR35122302,789122,2022-03-02,0,100,0,Coolblue,Vadodara,76,65,49,02-Mar-22,Mar 22,10,3,49,49,100.0
FMR33220402,789220,2022-03-02,100,0,0,Atlas Stores,Surat,91,76,69,02-Mar-22,Mar 22,10,1,484,476,98.34710743801654
FMR35220201,789220,2022-03-02,100,0,0,Atlas Stores,Surat,91,76,69,02-Mar-22,Mar 22,10,3,342,308,90.05847953216374
FMR34220501,789220,2022-03-02,100,0,0,Atlas Stores,Surat,91,76,69,02-Mar-22,Mar 22,10,2,630,627,99.52380952380952
FMR33220101,789220,2022-03-02,100,0,0,Atlas Stores,Surat,91,76,69,02-Mar-22,Mar 22,10,1,411,390,94.8905109489051
FMR35220102,789220,2022-03-02,100,100,100,Atlas Stores,Surat,91,76,69,02-Mar-22,Mar 22,10,3,404,404,100.0
FMR33520203,789520,2022-03-02,100,0,0,Acclaimed Stores,Surat,75,68,51,02-Mar-22,Mar 22,10,1,236,212,89.83050847457628
FMR35520502,789520,2022-03-02,100,0,0,Acclaimed Stores,Surat,75,68,51,02-Mar-22,Mar 22,10,3,112,106,94.64285714285714
FMR33520303,789520,2022-03-02,100,0,0,Acclaimed Stores,Surat,75,68,51,02-Mar-22,Mar 22,10,1,35,31,88.57142857142857
FMR33520402,789520,2022-03-02,0,0,0,Acclaimed Stores,Surat,75,68,51,02-Mar-22,Mar 22,10,1,311,295,94.85530546623794
FMR33520201,789520,2022-03-02,0,100,0,Acclaimed Stores,Surat,75,68,51,02-Mar-22,Mar 22,10,1,237,237,100.0
FMR34520201,789520,2022-03-02,0,100,0,Acclaimed Stores,Surat,75,68,51,02-Mar-22,Mar 22,10,2,191,191,100.0
FMR33501602,789501,2022-03-02,100,0,0,Viveks Stores,Surat,92,80,74,02-Mar-22,Mar 22,10,1,615,591,96.09756097560975
FMR34501403,789501,2022-03-02,100,0,0,Viveks Stores,Surat,92,80,74,02-Mar-22,Mar 22,10,2,574,550,95.81881533101046
FMR35501601,789501,2022-03-02,100,0,0,Viveks Stores,Surat,92,80,74,02-Mar-22,Mar 22,10,3,333,320,96.09609609609609
FMR35501401,789501,2022-03-02,100,100,100,Viveks Stores,Surat,92,80,74,02-Mar-22,Mar 22,10,3,453,453,100.0
FMR33503603,789503,2022-03-02,100,0,0,Viveks Stores,Vadodara,86,82,71,02-Mar-22,Mar 22,10,1,845,836,98.93491124260355
FMR35503502,789503,2022-03-02,100,0,0,Viveks Stores,Vadodara,86,82,71,02-Mar-22,Mar 22,10,3,492,457,92.88617886178862
FMR34503602,789503,2022-03-02,100,0,0,Viveks Stores,Vadodara,86,82,71,02-Mar-22,Mar 22,10,2,501,488,97.40518962075848
FMR34503301,789503,2022-03-02,0,0,0,Viveks Stores,Vadodara,86,82,71,02-Mar-22,Mar 22,10,2,238,235,98.73949579831933
FMR33503203,789503,2022-03-02,0,100,0,Viveks Stores,Vadodara,86,82,71,02-Mar-22,Mar 22,10,1,308,308,100.0
FMR33403103,789403,2022-03-02,100,0,0,Propel Mart,Vadodara,86,79,68,02-Mar-22,Mar 22,10,1,436,414,94.95412844036697
FMR34403602,789403,2022-03-02,100,100,100,Propel Mart,Vadodara,86,79,68,02-Mar-22,Mar 22,10,2,465,465,100.0
FMR33403601,789403,2022-03-02,100,100,100,Propel Mart,Vadodara,86,79,68,02-Mar-22,Mar 22,10,1,353,353,100.0
FMR34421402,789421,2022-03-02,0,0,0,Lotus Mart,Ahmedabad,78,66,51,02-Mar-22,Mar 22,10,2,617,593,96.11021069692059
FMR35421602,789421,2022-03-02,0,0,0,Lotus Mart,Ahmedabad,78,66,51,02-Mar-22,Mar 22,10,3,116,113,97.41379310344827
FMR34421603,789421,2022-03-02,0,0,0,Lotus Mart,Ahmedabad,78,66,51,02-Mar-22,Mar 22,10,2,257,245,95.3307392996109
FMR35303601,789303,2022-03-02,100,0,0,Expression Stores,Vadodara,88,78,69,02-Mar-22,Mar 22,10,3,308,307,99.67532467532467
FMR33303403,789303,2022-03-02,100,0,0,Expression Stores,Vadodara,88,78,69,02-Mar-22,Mar 22,10,1,269,242,89.96282527881041
FMR34303303,789303,2022-03-02,100,0,0,Expression Stores,Vadodara,88,78,69,02-Mar-22,Mar 22,10,2,86,77,89.53488372093024
FMR35303503,789303,2022-03-02,0,100,0,Expression Stores,Vadodara,88,78,69,02-Mar-22,Mar 22,10,3,193,193,100.0
FMR35303101,789303,2022-03-02,100,100,100,Expression Stores,Vadodara,88,78,69,02-Mar-22,Mar 22,10,3,339,339,100.0
FMR35121602,789121,2022-03-02,100,0,0,Coolblue,Ahmedabad,78,77,60,02-Mar-22,Mar 22,10,3,84,76,90.47619047619048
FMR34121603,789121,2022-03-02,0,0,0,Coolblue,Ahmedabad,78,77,60,02-Mar-22,Mar 22,10,2,186,167,89.78494623655914
FMR33121403,789121,2022-03-02,0,100,0,Coolblue,Ahmedabad,78,77,60,02-Mar-22,Mar 22,10,1,292,292,100.0
FMR34121401,789121,2022-03-02,0,100,0,Coolblue,Ahmedabad,78,77,60,02-Mar-22,Mar 22,10,2,550,550,100.0
FMR33121101,789121,2022-03-02,0,100,0,Coolblue,Ahmedabad,78,77,60,02-Mar-22,Mar 22,10,1,349,349,100.0
FMR35121202,789121,2022-03-02,0,100,0,Coolblue,Ahmedabad,78,77,60,02-Mar-22,Mar 22,10,3,246,246,100.0
FMR35121203,789121,2022-03-02,100,100,100,Coolblue,Ahmedabad,78,77,60,02-Mar-22,Mar 22,10,3,197,197,100.0
FMR34121502,789121,2022-03-02,100,100,100,Coolblue,Ahmedabad,78,77,60,02-Mar-22,Mar 22,10,2,188,188,100.0
FMR35522602,789522,2022-03-02,0,0,0,Acclaimed Stores,Vadodara,76,79,60,02-Mar-22,Mar 22,10,3,91,86,94.5054945054945
FMR34522401,789522,2022-03-02,0,100,0,Acclaimed Stores,Vadodara,76,79,60,02-Mar-22,Mar 22,10,2,520,520,100.0
FMR34522303,789522,2022-03-02,0,100,0,Acclaimed Stores,Vadodara,76,79,60,02-Mar-22,Mar 22,10,2,34,34,100.0
FMR34522603,789522,2022-03-02,0,100,0,Acclaimed Stores,Vadodara,76,79,60,02-Mar-22,Mar 22,10,2,301,301,100.0
FMR33522603,789522,2022-03-02,0,100,0,Acclaimed Stores,Vadodara,76,79,60,02-Mar-22,Mar 22,10,1,172,172,100.0
FMR33522303,789522,2022-03-02,100,100,100,Acclaimed Stores,Vadodara,76,79,60,02-Mar-22,Mar 22,10,1,35,35,100.0
FMR34522101,789522,2022-03-02,100,100,100,Acclaimed Stores,Vadodara,76,79,60,02-Mar-22,Mar 22,10,2,477,477,100.0
FMR35522103,789522,2022-03-02,100,100,100,Acclaimed Stores,Vadodara,76,79,60,02-Mar-22,Mar 22,10,3,390,390,100.0
FMR35420102,789420,2022-03-02,0,0,0,Lotus Mart,Surat,75,79,59,02-Mar-22,Mar 22,10,3,359,287,79.94428969359332
FMR33420302,789420,2022-03-02,0,0,0,Lotus Mart,Surat,75,79,59,02-Mar-22,Mar 22,10,1,522,519,99.42528735632183
FMR33420602,789420,2022-03-02,0,0,0,Lotus Mart,Surat,75,79,59,02-Mar-22,Mar 22,10,1,277,271,97.83393501805054
FMR34420403,789420,2022-03-02,0,100,0,Lotus Mart,Surat,75,79,59,02-Mar-22,Mar 22,10,2,455,455,100.0
FMR34420302,789420,2022-03-02,0,100,0,Lotus Mart,Surat,75,79,59,02-Mar-22,Mar 22,10,2,24,24,100.0
FMR35420402,789420,2022-03-02,100,100,100,Lotus Mart,Surat,75,79,59,02-Mar-22,Mar 22,10,3,461,461,100.0
FMR34720601,789720,2022-03-02,100,0,0,Logic Stores,Surat,86,77,66,02-Mar-22,Mar 22,10,2,330,318,96.36363636363636
FMR35720302,789720,2022-03-02,100,0,0,Logic Stores,Surat,86,77,66,02-Mar-22,Mar 22,10,3,488,486,99.59016393442623
FMR33720403,789720,2022-03-02,100,100,100,Logic Stores,Surat,86,77,66,02-Mar-22,Mar 22,10,1,765,765,100.0
FMR34521301,789521,2022-03-02,0,0,0,Acclaimed Stores,Ahmedabad,78,79,62,02-Mar-22,Mar 22,10,2,62,59,95.16129032258065
FMR34521603,789521,2022-03-02,0,0,0,Acclaimed Stores,Ahmedabad,78,79,62,02-Mar-22,Mar 22,10,2,165,157,95.15151515151516
FMR35521303,789521,2022-03-02,0,100,0,Acclaimed Stores,Ahmedabad,78,79,62,02-Mar-22,Mar 22,10,3,552,552,100.0
FMR33521501,789521,2022-03-02,0,100,0,Acclaimed Stores,Ahmedabad,78,79,62,02-Mar-22,Mar 22,10,1,171,171,100.0
FMR33521603,789521,2022-03-02,0,100,0,Acclaimed Stores,Ahmedabad,78,79,62,02-Mar-22,Mar 22,10,1,71,71,100.0
FMR34521103,789521,2022-03-02,0,100,0,Acclaimed Stores,Ahmedabad,78,79,62,02-Mar-22,Mar 22,10,2,364,364,100.0
FMR34521403,789521,2022-03-02,100,100,100,Acclaimed Stores,Ahmedabad,78,79,62,02-Mar-22,Mar 22,10,2,223,223,100.0
FMR33521601,789521,2022-03-02,100,100,100,Acclaimed Stores,Ahmedabad,78,79,62,02-Mar-22,Mar 22,10,1,148,148,100.0
FMR34521401,789521,2022-03-02,100,100,100,Acclaimed Stores,Ahmedabad,78,79,62,02-Mar-22,Mar 22,10,2,281,281,100.0
FMR35422501,789422,2022-03-02,100,0,0,Lotus Mart,Vadodara,79,81,64,02-Mar-22,Mar 22,10,3,1210,1189,98.26446280991735
FMR33422103,789422,2022-03-02,0,0,0,Lotus Mart,Vadodara,79,81,64,02-Mar-22,Mar 22,10,1,417,375,89.92805755395683
FMR35422503,789422,2022-03-02,0,100,0,Lotus Mart,Vadodara,79,81,64,02-Mar-22,Mar 22,10,3,267,267,100.0
FMR34422503,789422,2022-03-02,0,100,0,Lotus Mart,Vadodara,79,81,64,02-Mar-22,Mar 22,10,2,195,195,100.0
FMR33422302,789422,2022-03-02,0,100,0,Lotus Mart,Vadodara,79,81,64,02-Mar-22,Mar 22,10,1,443,443,100.0
FMR35422303,789422,2022-03-02,0,100,0,Lotus Mart,Vadodara,79,81,64,02-Mar-22,Mar 22,10,3,89,89,100.0
FMR34422202,789422,2022-03-02,0,100,0,Lotus Mart,Vadodara,79,81,64,02-Mar-22,Mar 22,10,2,235,235,100.0
FMR33422203,789422,2022-03-02,100,100,100,Lotus Mart,Vadodara,79,81,64,02-Mar-22,Mar 22,10,1,452,452,100.0
FMR35603402,789603,2022-03-02,0,0,0,Info Stores,Vadodara,92,75,69,02-Mar-22,Mar 22,10,3,353,318,90.08498583569406
FMR34603203,789603,2022-03-02,100,100,100,Info Stores,Vadodara,92,75,69,02-Mar-22,Mar 22,10,2,477,477,100.0
FMR33603502,789603,2022-03-02,100,100,100,Info Stores,Vadodara,92,75,69,02-Mar-22,Mar 22,10,1,667,667,100.0
FMR34603601,789603,2022-03-02,100,100,100,Info Stores,Vadodara,92,75,69,02-Mar-22,Mar 22,10,2,664,664,100.0
FMR35603601,789603,2022-03-02,100,100,100,Info Stores,Vadodara,92,75,69,02-Mar-22,Mar 22,10,3,537,537,100.0
FMR35603302,789603,2022-03-02,100,100,100,Info Stores,Vadodara,92,75,69,02-Mar-22,Mar 22,10,3,61,61,100.0
FMR34103602,789103,2022-03-03,100,0,0,Vijay Stores,Vadodara,92,67,62,03-Mar-22,Mar 22,10,1,1032,957,92.73255813953489
FMR35103502,789103,2022-03-03,100,0,0,Vijay Stores,Vadodara,92,67,62,03-Mar-22,Mar 22,10,2,495,446,90.1010101010101
FMR36103201,789103,2022-03-03,100,0,0,Vijay Stores,Vadodara,92,67,62,03-Mar-22,Mar 22,10,3,268,255,95.1492537313433
FMR34103302,789103,2022-03-03,0,0,0,Vijay Stores,Vadodara,92,67,62,03-Mar-22,Mar 22,10,1,45,36,80.0
FMR36103301,789103,2022-03-03,0,100,0,Vijay Stores,Vadodara,92,67,62,03-Mar-22,Mar 22,10,3,57,57,100.0
FMR35903203,789903,2022-03-03,100,0,0,Elite Mart,Vadodara,92,65,60,03-Mar-22,Mar 22,10,2,661,559,84.56883509833585
FMR34903401,789903,2022-03-03,100,0,0,Elite Mart,Vadodara,92,65,60,03-Mar-22,Mar 22,10,1,1197,1122,93.734335839599
FMR34903502,789903,2022-03-03,100,0,0,Elite Mart,Vadodara,92,65,60,03-Mar-22,Mar 22,10,1,127,114,89.76377952755905
FMR36903501,789903,2022-03-03,100,0,0,Elite Mart,Vadodara,92,65,60,03-Mar-22,Mar 22,10,3,974,862,88.50102669404517
FMR34903101,789903,2022-03-03,0,0,0,Elite Mart,Vadodara,92,65,60,03-Mar-22,Mar 22,10,1,342,274,80.11695906432749
FMR35903401,789903,2022-03-03,0,0,0,Elite Mart,Vadodara,92,65,60,03-Mar-22,Mar 22,10,2,244,220,90.1639344262295
FMR34702402,789702,2022-03-03,100,0,0,Sorefoz Mart,Ahmedabad,89,66,59,03-Mar-22,Mar 22,10,1,667,627,94.00299850074963
FMR35702503,789702,2022-03-03,100,0,0,Sorefoz Mart,Ahmedabad,89,66,59,03-Mar-22,Mar 22,10,2,489,451,92.22903885480572
FMR35702601,789702,2022-03-03,0,0,0,Sorefoz Mart,Ahmedabad,89,66,59,03-Mar-22,Mar 22,10,2,125,113,90.4
FMR36702502,789702,2022-03-03,100,100,100,Sorefoz Mart,Ahmedabad,89,66,59,03-Mar-22,Mar 22,10,3,482,482,100.0
FMR34601603,789601,2022-03-03,100,0,0,Info Stores,Surat,92,67,62,03-Mar-22,Mar 22,10,1,861,789,91.63763066202091
FMR35601602,789601,2022-03-03,100,0,0,Info Stores,Surat,92,67,62,03-Mar-22,Mar 22,10,2,65,59,90.76923076923077
FMR35601102,789601,2022-03-03,0,0,0,Info Stores,Surat,92,67,62,03-Mar-22,Mar 22,10,2,437,415,94.96567505720824
FMR36601503,789601,2022-03-03,100,100,100,Info Stores,Surat,92,67,62,03-Mar-22,Mar 22,10,3,194,194,100.0
FMR34301401,789301,2022-03-03,100,0,0,Expression Stores,Surat,89,78,69,03-Mar-22,Mar 22,10,1,735,644,87.61904761904762
FMR35301103,789301,2022-03-03,100,0,0,Expression Stores,Surat,89,78,69,03-Mar-22,Mar 22,10,2,383,364,95.03916449086162
FMR36301301,789301,2022-03-03,0,100,0,Expression Stores,Surat,89,78,69,03-Mar-22,Mar 22,10,3,46,46,100.0
FMR36301201,789301,2022-03-03,100,100,100,Expression Stores,Surat,89,78,69,03-Mar-22,Mar 22,10,3,137,137,100.0
FMR36203203,789203,2022-03-03,100,0,0,Rel Fresh,Vadodara,92,76,70,03-Mar-22,Mar 22,10,3,1240,1219,98.30645161290322
FMR35203502,789203,2022-03-03,100,0,0,Rel Fresh,Vadodara,92,76,70,03-Mar-22,Mar 22,10,2,739,696,94.18132611637347
FMR34203501,789203,2022-03-03,100,100,100,Rel Fresh,Vadodara,92,76,70,03-Mar-22,Mar 22,10,1,523,523,100.0
FMR35621403,789621,2022-03-03,100,0,0,Expert Mart,Ahmedabad,92,81,75,03-Mar-22,Mar 22,10,2,631,620,98.25673534072901
